Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6907398700714111	0	9.94225	22.9545454545	10.1465501201	53.0	10.0	22.9545454545	10.1465501201	1010	1010
0.9668858051300049	1	9.98621	20.46	12.3064373399	79.0	8.0	20.46	12.3064373399	1023	2033
1.2794158458709717	2	11.097	26.0512820513	11.7624973756	54.0	9.0	26.0512820513	11.7624973756	1016	3049
1.5140929222106934	3	13.1661	28.8571428571	15.9841758484	102.0	14.0	28.8571428571	15.9841758484	1010	4059
1.7492859363555908	4	12.5244	26.4102564103	15.86597383	89.0	9.0	26.4102564103	15.86597383	1030	5089
1.9615859985351562	5	12.4407	25.35	16.3440356094	76.0	9.0	25.35	16.3440356094	1014	6103
2.186112880706787	6	18.9997	38.3333333333	26.2325779928	130.0	9.0	38.3333333333	26.2325779928	1035	7138
2.424705982208252	7	14.668	32.0	19.1188234932	110.0	11.0	32.0	19.1188234932	1088	8226
2.6676108837127686	8	16.0238	34.8965517241	21.1062089698	101.0	12.0	34.8965517241	21.1062089698	1012	9238
2.939483880996704	9	13.1828	34.3333333333	13.0724477008	70.0	15.0	34.3333333333	13.0724477008	1030	10268
3.773573875427246	10	18.9532	40.36	26.2570066839	119.0	9.0	40.36	26.2570066839	1009	11277
4.4444708824157715	11	17.1115	40.28	21.7394020157	119.0	16.0	40.28	21.7394020157	1007	12284
4.907558917999268	12	17.8429	41.12	23.5717118598	101.0	13.0	41.12	23.5717118598	1028	13312
5.352689027786255	13	22.222	54.8	28.0421111901	111.0	13.0	54.8	28.0421111901	1096	14408
5.68438982963562	14	21.305	53.9473684211	25.7221462725	119.0	20.0	53.9473684211	25.7221462725	1025	15433
6.065703868865967	15	17.9335	42.8333333333	22.7443521683	96.0	18.0	42.8333333333	22.7443521683	1028	16461
6.455772876739502	16	22.4282	54.2631578947	29.8167069121	168.0	14.0	54.2631578947	29.8167069121	1031	17492
6.708928823471069	17	17.0477	46.3636363636	18.7896138006	83.0	18.0	46.3636363636	18.7896138006	1020	18512
6.956000804901123	18	27.591	55.6315789474	42.0178039035	200.0	12.0	55.6315789474	42.0178039035	1057	19569
7.215893983840942	19	22.9974	63.0	25.9547116883	108.0	27.0	63.0	25.9547116883	1071	20640
7.496600866317749	20	24.0633	55.9	33.540870591	123.0	13.0	55.9	33.540870591	1118	21758
7.726562976837158	21	30.6612	78.0769230769	40.2329018408	151.0	22.0	78.0769230769	40.2329018408	1015	22773
7.964294910430908	22	24.2188	70.4666666667	24.6410677979	120.0	30.0	70.4666666667	24.6410677979	1057	23830
8.243594884872437	23	29.2295	87.0	26.9957261575	154.0	50.0	87.0	26.9957261575	1131	24961
8.457412958145142	24	36.6649	101.8	43.719103376	190.0	54.0	101.8	43.719103376	1018	25979
8.783012866973877	25	31.6017	78.0769230769	42.2928645345	193.0	19.0	78.0769230769	42.2928645345	1015	26994
9.095520973205566	26	30.4053	84.0833333333	38.7802749116	170.0	29.0	84.0833333333	38.7802749116	1009	28003
9.435966968536377	27	29.2061	81.3846153846	34.3545730055	154.0	37.0	81.3846153846	34.3545730055	1058	29061
9.69137191772461	28	33.8821	96.5454545455	38.0391273114	172.0	29.0	96.5454545455	38.0391273114	1062	30123
9.924077033996582	29	30.4025	85.4615384615	36.0397545126	135.0	25.0	85.4615384615	36.0397545126	1111	31234
10.147564888000488	30	47.409	145.285714286	42.4523742756	200.0	71.0	145.285714286	42.4523742756	1017	32251
10.53184199333191	31	49.1037	154.0	41.3348694031	200.0	79.0	154.0	41.3348694031	1078	33329
10.81938099861145	32	39.5528	114.111111111	46.244385712	199.0	59.0	114.111111111	46.244385712	1027	34356
11.143641948699951	33	46.264	133.375	53.3454250616	200.0	42.0	133.375	53.3454250616	1067	35423
11.489389896392822	34	51.6155	155.714285714	54.3341888835	200.0	38.0	155.714285714	54.3341888835	1090	36513
11.871275901794434	35	45.4912	139.0	43.7149859888	200.0	79.0	139.0	43.7149859888	1112	37625
12.244822978973389	36	52.1407	168.5	44.8841100317	200.0	96.0	168.5	44.8841100317	1011	38636
12.556684017181396	37	54.6216	181.666666667	25.9850384303	200.0	142.0	181.666666667	25.9850384303	1090	39726
12.813796997070312	38	50.1926	158.857142857	39.6860125464	200.0	92.0	158.857142857	39.6860125464	1112	40838
13.063169002532959	39	52.2495	165.428571429	44.9248806115	200.0	82.0	165.428571429	44.9248806115	1158	41996
13.325920820236206	40	54.9262	188.333333333	16.8588914885	200.0	159.0	188.333333333	16.8588914885	1130	43126
13.551494836807251	41	52.5275	172.0	36.8826969368	200.0	107.0	172.0	36.8826969368	1032	44158
13.790489912033081	42	53.0835	174.0	39.4503907881	200.0	92.0	174.0	39.4503907881	1044	45202
14.017467021942139	43	52.153	177.5	26.5	200.0	133.0	177.5	26.5	1065	46267
14.255457878112793	44	52.8052	169.666666667	48.7191497828	200.0	69.0	169.666666667	48.7191497828	1018	47285
14.577533960342407	45	58.2592	200.0	0.0	200.0	200.0	200.0	0.0	1200	48485
14.826756954193115	46	56.1518	195.833333333	8.87724932372	200.0	176.0	195.833333333	8.87724932372	1175	49660
15.064927816390991	47	55.3931	191.0	19.6807858922	200.0	147.0	191.0	19.6807858922	1146	50806
15.322134017944336	48	54.0322	185.833333333	31.6776296812	200.0	115.0	185.833333333	31.6776296812	1115	51921
15.60966682434082	49	56.3622	194.5	12.2983738762	200.0	167.0	194.5	12.2983738762	1167	53088
