Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6592950820922852	0	-0.0834944	14.375	10.2095237401	69.0	3.0	14.375	10.2095237401	1035	1035
2.112433910369873	1	-0.0521179	14.5362318841	9.06750802279	40.0	4.0	14.5362318841	9.06750802279	1003	2038
2.544692039489746	2	-0.0464696	17.6842105263	11.6696606104	50.0	4.0	17.6842105263	11.6696606104	1008	3046
3.0340070724487305	3	0.00877451	16.7049180328	10.1146611043	59.0	4.0	16.7049180328	10.1146611043	1019	4065
3.448852062225342	4	-0.0021717	16.8666666667	10.1134673689	54.0	5.0	16.8666666667	10.1134673689	1012	5077
3.8490350246429443	5	-0.0695613	22.7111111111	12.9110154902	67.0	7.0	22.7111111111	12.9110154902	1022	6099
4.258915901184082	6	-0.00731746	21.0	12.9951914184	60.0	4.0	21.0	12.9951914184	1008	7107
4.9032371044158936	7	-0.026755	23.9285714286	14.6049451135	75.0	4.0	23.9285714286	14.6049451135	1005	8112
5.313781976699829	8	-0.0307094	23.8571428571	10.9186852265	65.0	8.0	23.8571428571	10.9186852265	1002	9114
5.731477975845337	9	-0.0426883	21.0816326531	11.0782683659	54.0	7.0	21.0816326531	11.0782683659	1033	10147
6.131906986236572	10	-0.0267466	25.6666666667	12.8887415258	50.0	8.0	25.6666666667	12.8887415258	1001	11148
6.540555000305176	11	-0.0687195	30.8484848485	14.8346874672	81.0	5.0	30.8484848485	14.8346874672	1018	12166
6.964914083480835	12	0.00680567	26.4736842105	15.1009529886	86.0	10.0	26.4736842105	15.1009529886	1006	13172
7.375051975250244	13	-0.0188595	27.9722222222	10.9048564897	54.0	14.0	27.9722222222	10.9048564897	1007	14179
7.776145935058594	14	-0.0436931	29.6285714286	15.1508334788	70.0	6.0	29.6285714286	15.1508334788	1037	15216
8.163322925567627	15	-0.0167791	29.7058823529	14.0200054791	61.0	11.0	29.7058823529	14.0200054791	1010	16226
8.586059093475342	16	-0.0188785	30.9393939394	12.4995500378	67.0	9.0	30.9393939394	12.4995500378	1021	17247
8.978293895721436	17	-0.0409754	33.7333333333	12.5563618227	65.0	14.0	33.7333333333	12.5563618227	1012	18259
9.356228113174438	18	-0.0223466	42.0833333333	17.594783002	79.0	16.0	42.0833333333	17.594783002	1010	19269
9.755409002304077	19	0.0145838	42.56	16.5458877066	74.0	21.0	42.56	16.5458877066	1064	20333
10.157401084899902	20	0.0134774	35.2666666667	16.3501953777	71.0	12.0	35.2666666667	16.3501953777	1058	21391
10.562678098678589	21	-0.0142552	39.3461538462	24.8595165305	138.0	16.0	39.3461538462	24.8595165305	1023	22414
10.96147108078003	22	-0.0271677	40.44	21.4552184794	131.0	16.0	40.44	21.4552184794	1011	23425
11.34970498085022	23	-0.0299109	38.5384615385	20.6103610412	90.0	14.0	38.5384615385	20.6103610412	1002	24427
11.736469030380249	24	-0.0217095	37.8518518519	11.7684565957	66.0	16.0	37.8518518519	11.7684565957	1022	25449
12.12086009979248	25	-0.00193015	46.5909090909	16.5410208845	81.0	17.0	46.5909090909	16.5410208845	1025	26474
12.514090061187744	26	0.0379329	44.4347826087	18.3796344926	97.0	22.0	44.4347826087	18.3796344926	1022	27496
12.970556020736694	27	0.0172489	41.8333333333	15.6808446485	83.0	19.0	41.8333333333	15.6808446485	1004	28500
13.364320039749146	28	0.0269571	44.5217391304	16.7172640918	81.0	18.0	44.5217391304	16.7172640918	1024	29524
13.750940084457397	29	-0.0523173	44.347826087	16.3670100206	86.0	18.0	44.347826087	16.3670100206	1020	30544
14.14557409286499	30	-0.0198702	47.5909090909	17.8342344202	81.0	19.0	47.5909090909	17.8342344202	1047	31591
14.598671913146973	31	-0.0361726	49.5714285714	22.2294772737	113.0	22.0	49.5714285714	22.2294772737	1041	32632
15.003327131271362	32	-0.0164475	47.6666666667	20.053104102	97.0	15.0	47.6666666667	20.053104102	1001	33633
15.411262035369873	33	-0.0733201	60.2941176471	20.4328590781	95.0	27.0	60.2941176471	20.4328590781	1025	34658
15.823275089263916	34	0.007555	52.8421052632	35.6640216138	167.0	18.0	52.8421052632	35.6640216138	1004	35662
16.243242979049683	35	-0.0011908	59.1176470588	24.7526168621	132.0	14.0	59.1176470588	24.7526168621	1005	36667
16.859916925430298	36	-0.0335218	51.4	19.9258625911	98.0	22.0	51.4	19.9258625911	1028	37695
17.34505796432495	37	-0.0391141	58.6666666667	28.1286725997	124.0	18.0	58.6666666667	28.1286725997	1056	38751
17.726551055908203	38	0.000757751	66.6875	29.6431247299	133.0	21.0	66.6875	29.6431247299	1067	39818
18.151729106903076	39	-0.0167673	81.3076923077	32.6128446036	142.0	44.0	81.3076923077	32.6128446036	1057	40875
18.540307998657227	40	-0.00912335	70.6	36.0606895848	173.0	24.0	70.6	36.0606895848	1059	41934
18.912723064422607	41	0.0177103	56.7777777778	17.7906203613	90.0	21.0	56.7777777778	17.7906203613	1022	42956
19.295936107635498	42	0.0175285	72.0666666667	20.223638534	114.0	39.0	72.0666666667	20.223638534	1081	44037
19.687925100326538	43	0.00103721	66.75	41.6855790412	198.0	30.0	66.75	41.6855790412	1068	45105
20.063919067382812	44	0.0101965	83.9166666667	24.6558253202	133.0	39.0	83.9166666667	24.6558253202	1007	46112
20.434503078460693	45	-0.0160668	79.1538461538	36.0423813647	154.0	41.0	79.1538461538	36.0423813647	1029	47141
20.814130067825317	46	-0.0231282	95.4545454545	45.1771535913	180.0	17.0	95.4545454545	45.1771535913	1050	48191
21.22045397758484	47	-0.0176687	70.375	29.3105676335	131.0	16.0	70.375	29.3105676335	1126	49317
21.605808973312378	48	0.0024038	81.5384615385	36.7247880752	170.0	45.0	81.5384615385	36.7247880752	1060	50377
21.963002920150757	49	-0.00212545	101.9	35.9261743023	177.0	44.0	101.9	35.9261743023	1019	51396
22.35611891746521	50	-0.0386474	98.0	40.7720938433	170.0	50.0	98.0	40.7720938433	1078	52474
