Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.512138843536377	0	8.24133	18.7425373134	8.40380934294	61.0	9.0	18.7425373134	8.40380934294	5023	5023
2.6585779190063477	1	9.37857	20.4612244898	10.5014832058	61.0	8.0	20.4612244898	10.5014832058	5013	10036
3.8517959117889404	2	10.0856	22.0964912281	11.5237887427	65.0	9.0	22.0964912281	11.5237887427	5038	15074
5.400057792663574	3	11.3912	24.7871287129	13.528453062	81.0	9.0	24.7871287129	13.528453062	5007	20081
6.580510854721069	4	11.8969	25.9430051813	14.4355586185	112.0	9.0	25.9430051813	14.4355586185	5007	25088
7.655544996261597	5	12.6951	28.6285714286	15.2575708875	81.0	10.0	28.6285714286	15.2575708875	5010	30098
8.747802019119263	6	14.0019	30.7852760736	17.8462218962	150.0	9.0	30.7852760736	17.8462218962	5018	35116
9.929678916931152	7	13.6436	33.0065789474	15.6110186755	99.0	11.0	33.0065789474	15.6110186755	5017	40133
11.03299593925476	8	15.3599	35.8428571429	19.1450371893	125.0	11.0	35.8428571429	19.1450371893	5018	45151
12.264318943023682	9	14.7755	35.2746478873	18.0328902819	119.0	9.0	35.2746478873	18.0328902819	5009	50160
13.504174947738647	10	16.9997	40.256	21.6343815257	149.0	11.0	40.256	21.6343815257	5032	55192
14.619448900222778	11	14.3887	37.2962962963	15.8544649975	93.0	11.0	37.2962962963	15.8544649975	5035	60227
15.721851825714111	12	17.2921	42.6694915254	21.9444812122	124.0	11.0	42.6694915254	21.9444812122	5035	65262
16.82471489906311	13	17.224	44.9821428571	20.4245047776	156.0	15.0	44.9821428571	20.4245047776	5038	70300
17.954226970672607	14	18.2262	48.7766990291	20.7218903244	130.0	13.0	48.7766990291	20.7218903244	5024	75324
19.070318937301636	15	17.8005	47.6285714286	20.1254433339	116.0	15.0	47.6285714286	20.1254433339	5001	80325
20.17225480079651	16	20.0525	51.8556701031	24.9700809385	140.0	15.0	51.8556701031	24.9700809385	5030	85355
21.250540018081665	17	20.0423	51.202020202	26.2947472567	151.0	11.0	51.202020202	26.2947472567	5069	90424
22.379787921905518	18	19.3336	53.6914893617	21.527333736	147.0	20.0	53.6914893617	21.527333736	5047	95471
23.462846994400024	19	19.6888	54.0322580645	23.1388755467	156.0	20.0	54.0322580645	23.1388755467	5025	100496
24.599023818969727	20	18.7235	52.5154639175	21.0405173205	126.0	18.0	52.5154639175	21.0405173205	5094	105590
25.667439937591553	21	19.3935	55.7	20.3149917275	125.0	21.0	55.7	20.3149917275	5013	110603
26.73328399658203	22	22.1199	59.2325581395	28.5419619355	186.0	17.0	59.2325581395	28.5419619355	5094	115697
27.92430281639099	23	20.6941	58.8588235294	23.7952802741	141.0	22.0	58.8588235294	23.7952802741	5003	120700
29.585510969161987	24	19.9634	57.1363636364	22.9352754399	155.0	29.0	57.1363636364	22.9352754399	5028	125728
30.67598795890808	25	20.8902	56.9204545455	27.0946244211	200.0	22.0	56.9204545455	27.0946244211	5009	130737
31.92621898651123	26	22.6523	62.8375	29.1352208461	173.0	16.0	62.8375	29.1352208461	5027	135764
32.979198932647705	27	21.0426	62.575	22.5503741654	152.0	12.0	62.575	22.5503741654	5006	140770
34.056020975112915	28	20.2565	60.2023809524	22.006914369	120.0	23.0	60.2023809524	22.006914369	5057	145827
35.15985083580017	29	20.8062	60.2705882353	24.3273693533	142.0	15.0	60.2705882353	24.3273693533	5123	150950
36.28115797042847	30	21.3641	62.3456790123	25.7308771107	176.0	28.0	62.3456790123	25.7308771107	5050	156000
37.36778283119202	31	22.1607	64.4743589744	26.2686926651	178.0	20.0	64.4743589744	26.2686926651	5029	161029
38.45233201980591	32	20.1215	61.3414634146	21.9734981796	124.0	25.0	61.3414634146	21.9734981796	5030	166059
39.54051685333252	33	19.5109	60.0833333333	19.6966327394	116.0	28.0	60.0833333333	19.6966327394	5047	171106
40.635830879211426	34	23.2228	70.7916666667	25.7907915845	146.0	27.0	70.7916666667	25.7907915845	5097	176203
41.751335859298706	35	25.0924	75.9393939394	28.2574092123	183.0	31.0	75.9393939394	28.2574092123	5012	181215
42.80889701843262	36	23.9956	73.6617647059	25.7542745134	149.0	31.0	73.6617647059	25.7542745134	5009	186224
43.88186693191528	37	23.8187	74.1911764706	25.6258471039	179.0	28.0	74.1911764706	25.6258471039	5045	191269
44.9355309009552	38	28.4096	84.7627118644	35.1535802276	200.0	37.0	84.7627118644	35.1535802276	5001	196270
46.00518083572388	39	27.8233	82.6393442623	34.6840695642	200.0	27.0	82.6393442623	34.6840695642	5041	201311
47.07480001449585	40	28.0232	85.9491525424	32.7255789289	194.0	20.0	85.9491525424	32.7255789289	5071	206382
48.14860701560974	41	28.9091	86.6724137931	36.4083108791	180.0	19.0	86.6724137931	36.4083108791	5027	211409
49.219257831573486	42	30.2525	90.6428571429	38.5970153229	200.0	28.0	90.6428571429	38.5970153229	5076	216485
50.29078197479248	43	28.457	88.7368421053	32.2052225882	196.0	29.0	88.7368421053	32.2052225882	5058	221543
51.36333894729614	44	31.6757	102.04	31.938040015	196.0	47.0	102.04	31.938040015	5102	226645
52.44924187660217	45	35.4741	110.673913043	39.9750217379	200.0	49.0	110.673913043	39.9750217379	5091	231736
53.519285917282104	46	39.4464	126.35	41.4961142759	200.0	41.0	126.35	41.4961142759	5054	236790
54.59599184989929	47	42.543	141.333333333	37.971480526	200.0	66.0	141.333333333	37.971480526	5088	241878
