Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4029757976531982	0	15.8313	18.6828358209	8.93133863811	66.0	8.0	18.6828358209	8.93133863811	5007	5007
2.491316795349121	1	17.2402	19.873015873	9.87982080599	73.0	8.0	19.873015873	9.87982080599	5008	10015
3.5384459495544434	2	19.6276	22.2577777778	11.6552418134	77.0	9.0	22.2577777778	11.6552418134	5008	15023
4.5838868618011475	3	18.229	21.658008658	10.2539154561	76.0	9.0	21.658008658	10.2539154561	5003	20026
5.620805978775024	4	21.7666	24.6029411765	13.3942551036	111.0	9.0	24.6029411765	13.3942551036	5019	25045
6.675265789031982	5	23.8873	26.5238095238	15.272679009	106.0	10.0	26.5238095238	15.272679009	5013	30058
7.714252948760986	6	25.7802	30.1927710843	15.7839004688	108.0	9.0	30.1927710843	15.7839004688	5012	35070
8.753335952758789	7	31.6133	36.7080291971	20.2091836405	161.0	9.0	36.7080291971	20.2091836405	5029	40099
9.780948877334595	8	28.8635	34.4109589041	17.874628546	118.0	11.0	34.4109589041	17.874628546	5024	45123
10.82886791229248	9	29.7314	36.0863309353	18.4537072037	107.0	11.0	36.0863309353	18.4537072037	5016	50139
11.97821593284607	10	31.9538	38.534351145	20.4552379338	123.0	13.0	38.534351145	20.4552379338	5048	55187
13.13266897201538	11	35.3396	41.825	23.4934964405	162.0	13.0	41.825	23.4934964405	5019	60206
14.217613935470581	12	29.9169	38.8294573643	17.9262589564	118.0	16.0	38.8294573643	17.9262589564	5009	65215
15.727190971374512	13	30.846	40.9674796748	17.942969708	125.0	14.0	40.9674796748	17.942969708	5039	70254
16.99376678466797	14	32.874	44.8839285714	18.068196969	114.0	16.0	44.8839285714	18.068196969	5027	75281
18.0311918258667	15	37.9124	49.2450980392	23.0487276985	145.0	16.0	49.2450980392	23.0487276985	5023	80304
19.07260298728943	16	36.2417	47.5566037736	22.7720783138	157.0	16.0	47.5566037736	22.7720783138	5041	85345
20.116944789886475	17	38.9959	53.8387096774	22.1312265754	139.0	21.0	53.8387096774	22.1312265754	5007	90352
