Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.448742151260376	0	9.59805	21.194092827	10.6400786239	83.0	8.0	21.194092827	10.6400786239	5023	5023
2.5436179637908936	1	11.073	23.1527777778	13.5030789242	82.0	9.0	23.1527777778	13.5030789242	5001	10024
3.6136720180511475	2	11.5394	25.5816326531	13.4190113914	89.0	10.0	25.5816326531	13.4190113914	5014	15038
4.718326091766357	3	12.8106	26.6117021277	16.3350319043	101.0	9.0	26.6117021277	16.3350319043	5003	20041
5.787197113037109	4	13.6436	28.1629213483	17.79664709	129.0	9.0	28.1629213483	17.79664709	5013	25054
6.863677978515625	5	13.4318	29.1860465116	16.9705707157	114.0	9.0	29.1860465116	16.9705707157	5020	30074
7.929368019104004	6	15.4143	31.7721518987	20.800711628	130.0	9.0	31.7721518987	20.800711628	5020	35094
9.015193939208984	7	16.6651	34.9517241379	22.5392626121	122.0	9.0	34.9517241379	22.5392626121	5068	40162
10.075233936309814	8	16.299	35.8428571429	21.3786513769	145.0	8.0	35.8428571429	21.3786513769	5018	45180
11.14323115348816	9	18.6871	41.5950413223	24.780216887	129.0	9.0	41.5950413223	24.780216887	5033	50213
12.256410121917725	10	19.525	43.275862069	26.2075884664	129.0	11.0	43.275862069	26.2075884664	5020	55233
13.343575954437256	11	17.1414	43.4396551724	19.5149318574	107.0	12.0	43.4396551724	19.5149318574	5039	60272
14.425349950790405	12	18.4916	45.7117117117	22.6510494904	114.0	12.0	45.7117117117	22.6510494904	5074	65346
15.489863157272339	13	21.558	52.9052631579	27.2323622047	147.0	12.0	52.9052631579	27.2323622047	5026	70372
16.569180011749268	14	22.2264	49.8217821782	30.8690610722	200.0	10.0	49.8217821782	30.8690610722	5032	75404
17.626171112060547	15	18.5767	46.9065420561	22.83894555	116.0	11.0	46.9065420561	22.83894555	5019	80423
18.693437099456787	16	19.8255	50.6262626263	23.9636028128	136.0	14.0	50.6262626263	23.9636028128	5012	85435
19.766029119491577	17	22.6583	60.1785714286	26.5433879823	133.0	16.0	60.1785714286	26.5433879823	5055	90490
20.847154140472412	18	23.3291	57.9310344828	29.9934065948	197.0	14.0	57.9310344828	29.9934065948	5040	95530
21.91755509376526	19	25.0334	62.9012345679	32.6725636923	200.0	13.0	62.9012345679	32.6725636923	5095	100625
23.00086212158203	20	28.0652	71.7285714286	35.9876651204	175.0	18.0	71.7285714286	35.9876651204	5021	105646
24.064768075942993	21	26.7592	68.2162162162	34.8685835017	183.0	16.0	68.2162162162	34.8685835017	5048	110694
25.170693159103394	22	26.4969	69.6216216216	33.1171967669	172.0	15.0	69.6216216216	33.1171967669	5152	115846
26.243613958358765	23	27.229	69.3835616438	35.7152475543	200.0	16.0	69.3835616438	35.7152475543	5065	120911
27.303529977798462	24	28.5251	77.1076923077	34.8787451596	159.0	20.0	77.1076923077	34.8787451596	5012	125923
28.361526012420654	25	28.6956	77.0615384615	35.4244057213	200.0	20.0	77.0615384615	35.4244057213	5009	130932
29.43838405609131	26	35.4671	94.3703703704	45.5852056476	200.0	15.0	94.3703703704	45.5852056476	5096	136028
30.503894090652466	27	36.0614	95.0377358491	47.7923820661	200.0	20.0	95.0377358491	47.7923820661	5037	141065
31.566594123840332	28	42.5477	123.170731707	46.0995224773	200.0	36.0	123.170731707	46.0995224773	5050	146115
32.64866399765015	29	50.8424	149.5	51.992222269	200.0	20.0	149.5	51.992222269	5083	151198
33.7174551486969	30	50.3152	149.5	49.5682832654	200.0	37.0	149.5	49.5682832654	5083	156281
