Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5800509452819824	0	20.8892	24.3095238095	12.1194218298	70.0	10.0	24.3095238095	12.1194218298	1021	1021
0.8068070411682129	1	21.3436	23.9285714286	12.9217293129	73.0	9.0	23.9285714286	12.9217293129	1005	2026
1.028275966644287	2	21.7021	24.8292682927	13.2387134424	77.0	11.0	24.8292682927	13.2387134424	1018	3044
1.2424468994140625	3	25.9886	28.7714285714	16.606514581	75.0	10.0	28.7714285714	16.606514581	1007	4051
1.4758720397949219	4	29.6873	31.59375	20.1414674475	107.0	11.0	31.59375	20.1414674475	1011	5062
1.70871901512146	5	36.5699	34.7931034483	26.508787496	139.0	11.0	34.7931034483	26.508787496	1009	6071
1.9288270473480225	6	30.4189	33.0967741935	20.6153009863	94.0	13.0	33.0967741935	20.6153009863	1026	7097
2.144502878189087	7	32.5913	38.8846153846	20.2813421705	82.0	14.0	38.8846153846	20.2813421705	1011	8108
2.363891839981079	8	37.3877	37.4074074074	27.2536226056	101.0	9.0	37.4074074074	27.2536226056	1010	9118
2.588176965713501	9	36.6605	42.2083333333	24.7537525214	102.0	14.0	42.2083333333	24.7537525214	1013	10131
2.814889907836914	10	30.7831	38.7777777778	18.254037267	80.0	16.0	38.7777777778	18.254037267	1047	11178
3.036628007888794	11	38.1205	49.4285714286	22.4617588858	113.0	19.0	49.4285714286	22.4617588858	1038	12216
3.2539620399475098	12	29.3887	39.1538461538	16.6587752521	73.0	16.0	39.1538461538	16.6587752521	1018	13234
3.4692349433898926	13	36.8703	43.6086956522	24.6483778996	130.0	15.0	43.6086956522	24.6483778996	1003	14237
3.707092046737671	14	38.0492	54.6315789474	17.045482582	81.0	25.0	54.6315789474	17.045482582	1038	15275
3.9268548488616943	15	41.0784	53.5263157895	25.140381484	122.0	12.0	53.5263157895	25.140381484	1017	16292
4.1648900508880615	16	41.9025	46.2916666667	29.8907443404	144.0	19.0	46.2916666667	29.8907443404	1111	17403
4.381502866744995	17	42.9408	56.7222222222	26.2801267449	105.0	15.0	56.7222222222	26.2801267449	1021	18424
4.60763692855835	18	47.3782	58.9444444444	32.4559055099	154.0	26.0	58.9444444444	32.4559055099	1061	19485
4.83104681968689	19	40.399	54.8947368421	24.9586916342	113.0	23.0	54.8947368421	24.9586916342	1043	20528
5.05794882774353	20	47.8114	65.875	28.9263612471	120.0	20.0	65.875	28.9263612471	1054	21582
5.28053092956543	21	68.3466	86.0833333333	45.0378698677	163.0	30.0	86.0833333333	45.0378698677	1033	22615
5.49929404258728	22	51.7602	72.4285714286	26.9595312743	122.0	37.0	72.4285714286	26.9595312743	1014	23629
5.725736856460571	23	52.9997	62.6875	39.0811955261	180.0	17.0	62.6875	39.0811955261	1003	24632
5.94563102722168	24	51.0432	79.3076923077	18.6851838277	114.0	46.0	79.3076923077	18.6851838277	1031	25663
6.164108037948608	25	44.8063	64.0625	25.1358030258	105.0	17.0	64.0625	25.1358030258	1025	26688
6.4053380489349365	26	62.8401	75.6	47.2296517031	200.0	24.0	75.6	47.2296517031	1134	27822
6.629665851593018	27	60.6704	80.7692307692	37.0366841973	157.0	30.0	80.7692307692	37.0366841973	1050	28872
6.848887920379639	28	48.1102	67.8666666667	29.3776937299	129.0	35.0	67.8666666667	29.3776937299	1018	29890
7.074007987976074	29	48.049	75.1428571429	20.4235758128	105.0	41.0	75.1428571429	20.4235758128	1052	30942
7.3162009716033936	30	67.4464	88.0769230769	45.2505189744	200.0	38.0	88.0769230769	45.2505189744	1145	32087
7.552078008651733	31	60.5633	78.8571428571	41.239469899	162.0	27.0	78.8571428571	41.239469899	1104	33191
7.778118848800659	32	55.469	73.7857142857	35.8073786718	152.0	30.0	73.7857142857	35.8073786718	1033	34224
7.999395847320557	33	65.9396	85.8333333333	48.3646450301	185.0	37.0	85.8333333333	48.3646450301	1030	35254
8.224867820739746	34	57.6539	76.0714285714	39.8451722935	200.0	36.0	76.0714285714	39.8451722935	1065	36319
8.44131088256836	35	61.9411	85.25	40.1976885737	190.0	40.0	85.25	40.1976885737	1023	37342
8.674926996231079	36	55.0473	83.7692307692	25.8253121097	131.0	42.0	83.7692307692	25.8253121097	1089	38431
8.892632961273193	37	55.4801	73.4285714286	39.7576844068	196.0	20.0	73.4285714286	39.7576844068	1028	39459
9.122403860092163	38	49.4327	82.6923076923	14.9840151515	108.0	59.0	82.6923076923	14.9840151515	1075	40534
9.342597007751465	39	56.3755	87.0833333333	26.1421063081	155.0	55.0	87.0833333333	26.1421063081	1045	41579
9.574694871902466	40	52.5829	83.6923076923	22.2654772976	121.0	51.0	83.6923076923	22.2654772976	1088	42667
9.808565855026245	41	57.6558	86.8333333333	29.3224411596	147.0	39.0	86.8333333333	29.3224411596	1042	43709
10.049597978591919	42	75.5954	112.5	43.3664616956	171.0	44.0	112.5	43.3664616956	1125	44834
10.274631977081299	43	72.6677	115.666666667	33.7704670451	173.0	71.0	115.666666667	33.7704670451	1041	45875
10.517683982849121	44	69.2078	112.9	25.1015935749	153.0	55.0	112.9	25.1015935749	1129	47004
10.743109941482544	45	71.3278	106.7	44.1634464235	200.0	50.0	106.7	44.1634464235	1067	48071
10.957793951034546	46	64.668	93.1818181818	39.2354621179	200.0	50.0	93.1818181818	39.2354621179	1025	49096
11.166463851928711	47	79.2772	126.25	35.811136536	200.0	67.0	126.25	35.811136536	1010	50106
11.395716905593872	48	65.4148	110.7	22.6143759587	154.0	76.0	110.7	22.6143759587	1107	51213
