Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.3310120105743408	0	-0.0649111	9.94059405941	5.72439937128	39.0	3.0	9.94059405941	5.72439937128	1004	1004
1.7351911067962646	1	-0.0490184	11.4659090909	8.24614078281	45.0	3.0	11.4659090909	8.24614078281	1009	2013
2.0985350608825684	2	-0.0361058	15.1194029851	8.67750976738	38.0	5.0	15.1194029851	8.67750976738	1013	3026
2.4758670330047607	3	-0.0286986	13.9722222222	7.80130370555	43.0	5.0	13.9722222222	7.80130370555	1006	4032
2.8469290733337402	4	-0.0878524	14.8235294118	10.575973292	46.0	3.0	14.8235294118	10.575973292	1008	5040
3.212104082107544	5	-0.0282775	18.0877192982	11.8607131257	60.0	3.0	18.0877192982	11.8607131257	1031	6071
3.5763931274414062	6	-0.0638773	18.9074074074	11.5153175259	55.0	4.0	18.9074074074	11.5153175259	1021	7092
3.933465003967285	7	-0.0365766	20.42	10.5415179173	46.0	4.0	20.42	10.5415179173	1021	8113
4.287842035293579	8	0.0304125	20.4693877551	16.5419714059	97.0	4.0	20.4693877551	16.5419714059	1003	9116
4.639397144317627	9	-0.0455333	20.9791666667	13.0359911772	52.0	4.0	20.9791666667	13.0359911772	1007	10123
5.0058300495147705	10	-0.0363576	21.2978723404	14.9878175971	82.0	5.0	21.2978723404	14.9878175971	1001	11124
5.351981163024902	11	-0.0213155	25.225	16.7130001795	77.0	7.0	25.225	16.7130001795	1009	12133
5.698765993118286	12	-0.0310466	29.0857142857	15.909334957	64.0	8.0	29.0857142857	15.909334957	1018	13151
6.04629111289978	13	-0.0671046	28.5277777778	18.3930634738	90.0	8.0	28.5277777778	18.3930634738	1027	14178
6.39054799079895	14	-0.0216051	29.7647058824	16.4120809584	64.0	5.0	29.7647058824	16.4120809584	1012	15190
6.7542290687561035	15	-0.0470005	27.3684210526	15.0567716059	71.0	7.0	27.3684210526	15.0567716059	1040	16230
7.095426082611084	16	-0.0148773	31.625	16.1994405768	87.0	11.0	31.625	16.1994405768	1012	17242
7.458060026168823	17	-0.0347376	35.1379310345	16.5190050171	70.0	8.0	35.1379310345	16.5190050171	1019	18261
7.799257040023804	18	-0.00723993	36.25	17.325919889	77.0	11.0	36.25	17.325919889	1015	19276
8.140825033187866	19	-0.0502535	39.4615384615	15.5049142811	66.0	12.0	39.4615384615	15.5049142811	1026	20302
8.487725973129272	20	0.0332955	44.3913043478	17.3649800772	84.0	13.0	44.3913043478	17.3649800772	1021	21323
8.85299801826477	21	-0.0505524	37.0740740741	23.869903452	113.0	7.0	37.0740740741	23.869903452	1001	22324
9.210515022277832	22	0.0055546	43.0	25.086516963	98.0	13.0	43.0	25.086516963	1032	23356
9.548062086105347	23	-0.000432353	50.95	30.853646462	157.0	14.0	50.95	30.853646462	1019	24375
9.899701118469238	24	-0.0230509	45.4782608696	19.704048503	81.0	11.0	45.4782608696	19.704048503	1046	25421
10.24564504623413	25	0.0381212	53.8947368421	24.3805244468	149.0	27.0	53.8947368421	24.3805244468	1024	26445
10.606194972991943	26	-0.0113634	54.0	29.2489316044	104.0	18.0	54.0	29.2489316044	1080	27525
10.97157096862793	27	-0.0272353	45.8636363636	19.4639420807	105.0	17.0	45.8636363636	19.4639420807	1009	28534
11.425652980804443	28	-0.0306351	65.5625	40.7737181742	205.0	16.0	65.5625	40.7737181742	1049	29583
11.773214101791382	29	0.00495364	46.8636363636	27.4975956875	155.0	18.0	46.8636363636	27.4975956875	1031	30614
12.130175113677979	30	0.00127751	64.5	20.6518764281	121.0	34.0	64.5	20.6518764281	1032	31646
12.479429006576538	31	0.00265444	57.3888888889	23.8377359311	111.0	17.0	57.3888888889	23.8377359311	1033	32679
12.843971014022827	32	0.00313979	72.2857142857	26.0396087622	153.0	47.0	72.2857142857	26.0396087622	1012	33691
13.28176212310791	33	-0.000743996	60.6842105263	37.0192732613	179.0	18.0	60.6842105263	37.0192732613	1153	34844
13.645514965057373	34	-0.0235638	62.8125	39.6077939773	172.0	16.0	62.8125	39.6077939773	1005	35849
14.012653112411499	35	0.00185668	74.8571428571	38.276917966	172.0	27.0	74.8571428571	38.276917966	1048	36897
14.373274087905884	36	-0.0319102	66.7333333333	22.3531255582	99.0	22.0	66.7333333333	22.3531255582	1001	37898
14.739511966705322	37	-0.0218478	89.0	49.9099188539	177.0	19.0	89.0	49.9099188539	1068	38966
15.122712135314941	38	-0.0263446	78.5	32.9084227169	147.0	45.0	78.5	32.9084227169	1099	40065
15.5350661277771	39	-0.0169176	71.6666666667	39.4557417312	196.0	41.0	71.6666666667	39.4557417312	1075	41140
15.911880016326904	40	-0.0092769	95.5454545455	49.4595585694	230.0	48.0	95.5454545455	49.4595585694	1051	42191
16.264161109924316	41	0.0139485	78.0769230769	31.8009712925	157.0	36.0	78.0769230769	31.8009712925	1015	43206
